   24  61             0.00068  0.0038 0.9962 0.0000 0.0000
   24  62             0.00063  0.0000 0.0000 1.0000 0.0000
   25  29      42613444.00000  1.0000 0.0000 0.0000 0.0000
   25  31          5590.00830  1.0000 0.0000 0.0000 0.0000
   25  32            45.09282  1.0000 0.0000 0.0000 0.0000
   25  33             1.06604  1.0000 0.0000 0.0000 0.0000
   25  34             1.00984  1.0000 0.0000 0.0000 0.0000
   25  35             0.47719  1.0000 0.0000 0.0000 0.0000
   25  36             0.22355  0.9998 0.0002 0.0000 0.0000
   25  37             0.17795  0.9990 0.0010 0.0000 0.0000
   25  38             0.07351  0.9927 0.0073 0.0000 0.0000
   25  39             0.05921  0.9851 0.0149 0.0000 0.0000
   25  40             0.04872  0.9600 0.0400 0.0000 0.0000
   25  41             0.01977  0.9080 0.0874 0.0046 0.0000
   25  42             0.02572  0.9030 0.0970 0.0000 0.0000
   25  43             0.01283  0.8455 0.1469 0.0076 0.0000
   25  44             0.01290  0.7696 0.2268 0.0036 0.0000
   25  45             0.00895  0.7465 0.1935 0.0599 0.0000
   25  46             0.00808  0.6574 0.3143 0.0265 0.0018
   25  47             0.00584  0.5843 0.2588 0.1534 0.0035
   25  48             0.00600  0.2177 0.6878 0.0642 0.0304
   25  49             0.00477  0.2756 0.3952 0.2805 0.0487
   25  50             0.00407  0.0202 0.7303 0.1411 0.1084
   25  51             0.00248  0.0247 0.3701 0.4150 0.1902
   25  52             0.00261  0.0000 0.1961 0.3291 0.4749
   25  53             0.00211  0.0060 0.0000 0.1825 0.8115
   25  54             0.00197  0.0000 0.0173 0.0004 0.9823
   25  55             0.00169  0.0054 0.9946 0.0000 0.0000
   25  56             0.00163  0.0000 0.0104 0.9896 0.0000
   25  57             0.00112  0.0042 0.9958 0.0000 0.0000
   25  58             0.00089  0.0000 0.0056 0.9944 0.0000
   25  59             0.00101  0.0045 0.9955 0.0000 0.0000
   25  60             0.00090  0.0000 0.0000 1.0000 0.0000
